Generation,Match_ID,Deck1_Name,Deck2_Name,Winner,Deck1_Wins,Deck2_Wins,Duration_Seconds,Worker_ID,Forge_Output_File,Error_Message,Timestamp
1,Gen1_Match341_1752159680,Gen1_Deck11,Gen1_Deck33,Gen1_Deck33,0,1,37.870052337646484,242654,Gen1_Match341_1752159680.txt,,2025-07-10T16:00:34.645261
1,Gen1_Match342_1752159680,Gen1_Deck34,Gen1_Deck11,Gen1_Deck34,1,0,28.502424955368042,242653,Gen1_Match342_1752159680.txt,,2025-07-10T16:00:35.294264
1,Gen1_Match343_1752159680,Gen1_Deck12,Gen1_Deck13,Gen1_Deck13,0,1,27.409833192825317,242655,Gen1_Match343_1752159680.txt,,2025-07-10T16:00:46.688409
1,Gen1_Match345_1752159680,Gen1_Deck15,Gen1_Deck12,Gen1_Deck15,1,0,25.296870470046997,242653,Gen1_Match345_1752159680.txt,,2025-07-10T16:01:00.591629
1,Gen1_Match346_1752159680,Gen1_Deck16,Gen1_Deck12,Gen1_Deck12,0,1,25.83676528930664,242655,Gen1_Match346_1752159680.txt,,2025-07-10T16:01:12.525615
1,Gen1_Match344_1752159680,Gen1_Deck12,Gen1_Deck14,Gen1_Deck12,1,0,41.97387075424194,242654,Gen1_Match344_1752159680.txt,,2025-07-10T16:01:16.619695
1,Gen1_Match347_1752159680,Gen1_Deck12,Gen1_Deck17,Gen1_Deck12,1,0,26.14422917366028,242653,Gen1_Match347_1752159680.txt,,2025-07-10T16:01:26.736365
1,Gen1_Match349_1752159680,Gen1_Deck19,Gen1_Deck12,Gen1_Deck12,0,1,24.84436559677124,242654,Gen1_Match349_1752159680.txt,,2025-07-10T16:01:41.464536
1,Gen1_Match350_1752159680,Gen1_Deck12,Gen1_Deck20,Gen1_Deck12,1,0,29.762776374816895,242653,Gen1_Match350_1752159680.txt,,2025-07-10T16:01:56.499643
1,Gen1_Match351_1752159680,Gen1_Deck12,Gen1_Deck21,Gen1_Deck12,1,0,24.35129475593567,242654,Gen1_Match351_1752159680.txt,,2025-07-10T16:02:05.816278
